"country","year","l02","l38","l34","l58","exms_gs","frty","gdp","exp","consump","comp_emp","tax","subs","share_gdp_gerd","nip","c_gross_debt","avg_hicp","img","hh_sr","hh_ir","km","ass_w_h","lexp","wage_pps","share_gdp_pens","pop","ex_eu","ex_rw","im_eu","im_rw","unemp","pov_ratio","army_pers","fdi_share","gdp_gg","gini","edu_exp_tot","infl","army_exp","share_trade","corpt","g_effect","pol_stab","qual","rul_law","voic_acc","h_exp","n_h_bed","rur_pop","urb_pop"
"Romania",2006,32.1,67.9,58.4,9.6,0.2,1.42,97215.6,15479.9,65607.9,37577.5,12523.2,1929,0.46,-2.1,12.4,69.19,NA,NA,NA,79724,69.532,72.5,6.2,6.1,21257016,NA,NA,NA,NA,7.3,7.4,1.56995761726105,9.02006052535516,8.02881107599163,39.6,4.30650997161865,6.55851412276983,1.84512546001227,61.6836259265159,-0.209158509969711,-0.189176306128502,0.148430079221725,0.441958904266357,-0.134708419442177,0.51797342300415,5.07106066,6.74,46.695,53.305
"Romania",2007,30.9,69.1,59.1,9.9,0.25,1.45,127632,19643.3,84488.1,43300.2,15617.4,1927.3,0.51,-2.8,11.9,72.58,NA,NA,NA,80612,72.584,73.1,6.2,6.3,21130503,22306.8,9232.2,34417.7,15096.3,6.4,5.3,1.58762523950572,5.78679016158104,7.23380774362805,37.5,4.14953994750977,4.83732928313989,1.49361825981328,63.5051566734658,-0.230330780148506,-0.352275401353836,0.198067933320999,0.506391942501068,-0.105703733861446,0.498997658491135,5.02223349,6.54,46.564,53.436
"Romania",2008,30.2,69.8,59.2,10.7,0.29,1.6,146590.6,23280.2,92067.8,53148.8,16681.8,2004.7,0.55,-5.4,12.3,78.33,138929,NA,NA,81693,76.684,73.5,7.9,7.3,20635460,27005,11336.3,39252.8,17946.1,5.8,4.1,1.62204213196129,6.37738085729878,9.30746717077338,36.4,4.0971999168396,7.85080255714482,1.39998436558161,65.1748146561928,-0.18621614575386,-0.357895225286484,0.180609092116356,0.597521305084229,-0.0155702503398061,0.514151155948639,5.02274227,6.57,46.433,53.567
"Romania",2009,30.2,69.8,58.6,11.2,0.29,1.66,125213.9,20165.1,77463.3,42837.1,12927.5,1890.4,0.44,-9.5,21.8,82.7,135844,NA,NA,81713,82.099,73.7,7.5,8.9,20440290,23868.2,8717,29144.1,11486.8,6.9,3.1,1.62387484197083,2.66377050602034,-5.51739440805439,35.6,4.00213003158569,5.58742004264393,1.27806961233722,58.4728337688248,-0.3098004758358,-0.363970696926117,0.359366297721863,0.617714941501617,0.053940374404192,0.464297264814377,5.2784133,6.62,46.302,53.698
"Romania",2010,30.6,69.4,57.5,11.9,0.29,1.59,128278.9,19253.5,80969.4,42965.3,14983.8,1935,0.45,-7.1,29,87.73,149885,NA,NA,82054,83.487,73.7,8,9.1,20294683,28784.3,11846.5,35348.8,13601.7,7,4.2,1.64472312294637,1.89010749124935,-3.90123628018621,35.5,3.41717004776001,6.09141668601891,1.22697660697606,69.833231637408,-0.352394610643387,-0.112342447042465,0.273600399494171,0.672567009925842,0.106409564614296,0.432130426168442,5.76614285,6.28,46.171,53.829
"Romania",2011,30,70,57.2,12.9,0.3,1.47,138520.7,18652,87486.8,43548.7,17344.5,1897.9,0.47,-5.6,32.3,92.84,147685,NA,NA,83353,90.187,74.4,7.9,8.7,20199059,34367.4,14486.6,41179.7,15439.6,7.2,5.4,1.64933789929947,1.23049331528815,4.51708696433914,35.9,2.91375994682312,5.7892532881588,1.23556866931776,76.142606827993,-0.333498507738113,-0.194315671920776,0.186090663075447,0.687459826469421,0.104707606136799,0.376137167215347,4.70199966,6.31,46.04,53.96
"Romania",2012,29.2,70.8,57.3,13.5,0.28,1.52,139319.8,19193.7,87924.9,43259.8,17641.6,1842.7,0.46,-3.8,35.4,95.98,167266,NA,NA,83635,88.741,74.4,8.1,8.3,20095996,35041.5,14767.5,41899,14926.4,6.8,6.2,1.64137684287402,1.70128984181448,1.92499326240754,36.5,2.82322001457214,3.33492267693442,1.17392522752233,76.5392333462156,-0.381443470716476,-0.169484630227089,0.0823415592312813,0.564533114433289,0.0929005369544029,0.318529605865479,4.73353195,6.6,46.026,53.974
"Romania",2013,28.9,71.1,57.3,13.8,0.33,1.46,142928.9,20380,87031.6,45688.6,18419.8,1943.9,0.39,-2.3,37.8,99.04,153646,NA,NA,84243,89.757,75.1,8.1,8.4,20020074,40585.3,16939.8,44924.6,13896.7,7.1,6.6,1.64894585714069,2.0311051461809,0.269963878633803,36.9,3.06800007820129,3.9847123554813,1.29223076714816,81.4016211768502,-0.300762176513672,0.135365903377533,0.179133072495461,0.634414732456207,0.190192177891731,0.311523497104645,5.19664145,6.67,46.063,53.937
"Romania",2014,31.2,68.8,54.6,14.2,0.35,1.56,150522.4,21713.1,90591.3,49056.9,19280,1922,0.38,-1.2,39.2,100.41,136035,NA,NA,84679,93.456,75,8.6,8.2,19947311,44767.2,17667.2,47940.4,15128.8,6.8,7,1.64359978117202,1.93737110683172,4.12067496319813,36,3.12508010864258,1.06830987684298,1.3476637836228,83.3787079346797,-0.223876476287842,0.225672602653503,0.0491361282765865,0.600805342197418,0.242191851139069,0.428146094083786,5.02168465,6.71,46.1,53.9
"Romania",2015,29.4,70.6,55.6,15,0.35,1.62,160287.8,22304.5,96758.4,51410,21416.4,2092.1,0.49,-0.5,37.8,100,132795,NA,NA,85173,100,74.9,8.6,8.1,19870647,49202.7,17075.5,52112.4,15483.6,6.8,5.3,1.65119095990515,2.42727525353942,3.16050387041089,35.9,3.10695004463196,-0.594156437495203,1.45071824376782,83.5211627751621,-0.170360878109932,0.0993585586547852,0.181799337267876,0.568357586860657,0.204612627625465,0.486150950193405,4.94721603,6.79,46.113,53.887
"Romania",2016,28,72,56.9,15.1,0.38,1.69,167494.3,25509.1,102576.8,59891,19453.5,2087.8,0.49,-2.5,37.9,98.93,137455,NA,NA,85333,105.757,75.2,9.9,8.1,19760585,53547.4,17498.8,56324.9,16496.5,5.9,3.2,1.67353597849977,3.37423267176164,2.8575460568877,34.4,3.02559995651245,-1.54479666813897,1.42770454147789,85.8939786447949,-0.177830174565315,-0.0679305344820023,0.266823202371597,0.566330015659332,0.453534781932831,0.540918290615082,5.00346947,6.84,46.1,53.9
"Romania",2017,27,73,57.7,15.3,0.39,1.78,186399,29356.3,115597,69537.5,19509.9,2441.7,0.51,-2.5,35.3,100,177435,NA,NA,85336,107.772,75.2,11.3,8.1,19643949,60243.1,18667.6,64489.4,19058,4.9,3.3,1.39147182379991,2.83273373825997,8.19650650309624,36,3.11820006370544,1.3390212110439,1.73375510218939,87.1561566741587,-0.141028061509132,-0.0846091955900192,0.0485135391354561,0.432973146438599,0.435917228460312,0.598600208759308,5.15083218,6.89,46.064,53.936
"Romania",2018,26.3,73.7,58.2,15.5,0.4,1.76,206071.9,34332.8,128907.8,78335.2,21510.2,2481.8,0.5,-2.8,34.5,104.08,172578,NA,NA,85411,111.359,75.3,12.1,7.9,19533481,66383.9,19222,70907.6,21678.3,4.2,2.7,1.4068143821768,3.01811604066556,6.02901904128214,35.8,3.31918001174927,4.62548443137779,1.79144423500295,86.470670301064,-0.226688459515572,-0.17701081931591,0.0362158752977848,0.406415402889252,0.36751726269722,0.533273637294769,5.56050777,NA,46.002,53.998
"Romania",2019,25.1,74.9,58.9,16,0.41,1.77,224178.6,39322.3,137614.5,86552.5,23806.3,2674.4,0.48,-4.3,35.1,108.15,202422,NA,NA,85525,114.734,75.6,13.1,7.8,19414458,70024,20096.3,76449.3,22868.2,3.9,2.2,1.40432829584427,2.93423089654186,3.85316383348211,34.8,3.56695008277893,3.82785432599438,1.83559871426307,84.5030610232464,-0.236526757478714,-0.215014025568962,0.542171180248261,0.443314433097839,0.415537625551224,0.51515406370163,5.74023104,NA,45.916,54.084
"Romania",2020,23.7,76.3,60.1,16.2,0.42,1.8,220486.6,41158.2,132719.3,86956.3,22851.3,3988.2,0.47,-9.3,46.8,110.67,145519,NA,NA,85871,124.099,74.2,13.9,8.9,19328838,59463.7,21844.2,67022,23780,5,1.4,1.43685692934918,1.43315648384447,-3.67751079121797,34.6,3.58926010131836,2.63107311184743,2.00950429821317,78.0591133789941,-0.0982428416609764,-0.286919236183167,0.508895397186279,0.346217542886734,0.368579715490341,0.585220873355865,6.27236223,NA,45.806,54.194
"Romania",2021,21.6,78.4,62.1,16.4,0.42,1.81,241611.3,43202.2,146818,91300.6,26007.8,3192.2,0.47,-7.2,48.5,115.21,194642,NA,NA,85268,NA,72.8,13.9,8.8,19201662,70642.9,27429.5,82026.6,29747.9,5.6,NA,NA,4.10699673507739,5.70889455766321,NA,3.2530517578125,5.05232876096582,1.86366582653499,86.8531207651432,-0.0609265565872192,-0.163205832242966,0.581680297851563,0.29227140545845,0.381128638982773,0.59418797492981,NA,NA,45.671,54.329
"Romania",2022,20.7,79.3,62.2,17.1,0.42,NA,285884.8,47918.7,179182.3,100150.8,30800.4,5982.2,0.46,-6.3,47.2,129.06,NA,NA,NA,85387,NA,75.3,14,NA,19042455,86914,35938.4,103330.4,39165.1,5.6,NA,NA,3.95173511198228,4.59536094592346,NA,NA,13.7954887432521,1.73054506592533,92.8164025706351,0.0166723933070898,4.70589620817918e-05,0.488021969795227,0.364533066749573,0.404155731201172,0.563367962837219,NA,NA,45.511,54.489
"Slovakia",2000,21.7,78.3,70.1,8.2,NA,1.3,22389.1,4644.1,12035.5,9006.9,2829.6,546.5,0.64,-12.6,50.5,61.5,2274,11.27,8.98,17441.7,87.822,73.3,6.5,7.3,5398657,6432.4,5479.9,5978.5,6466,19.1,NA,1.5935299589434,7.46555440418898,1.16652651824111,NA,3.86468005180359,12.0357805974299,1.6553123819075,108.788415121954,0.223054468631744,0.673051953315735,0.663586676120758,0.577808380126953,0.299946576356888,0.848681509494781,5.30256939,7.86,43.767,56.233
"Slovakia",2001,20.9,79.1,70.5,8.6,NA,1.2,23909.8,4995.9,13190.9,9392.8,2734.2,495.3,0.62,-7.2,51.1,65.9,2023,8.82,7.38,17439.7,87.181,73.6,6.9,7.3,5378783,7780,5876.9,7707.2,7729.3,19.4,NA,1.4316718471415,4.97935256715276,3.25378398108975,NA,3.93569993972778,7.3296201911553,1.84316098962007,121.679291527254,NA,NA,NA,NA,NA,NA,5.3315053,7.67,43.837,56.163
"Slovakia",2002,20.5,79.5,70.7,8.8,0.25,1.19,26340.7,5368,14549.3,10324.7,3060,391,0.56,-8.2,45.3,68.21,2312,8.04,8.16,17448.4,89.184,73.8,7.6,7.3,5378951,8426.6,6579.8,7622.9,9077.9,18.7,NA,1.17936725610857,11.9339962576789,4.50944413787025,NA,4.24539995193481,3.12714222984608,1.7760268404571,120.373886604428,-0.050633929669857,0.540845692157745,0.940030038356781,0.90390557050705,0.285690128803253,0.976482391357422,5.50947618,7.57,43.987,56.013
"Slovakia",2003,20.6,79.4,69.9,9.6,0.31,1.2,30119.1,6238,16085,11485.6,3642.1,488.6,0.56,-3.1,43.2,73.96,2603,7.32,6.95,17459.4,92.666,73.8,8.1,7.2,5374873,10692.4,8082.2,9178.6,9740.2,17.1,NA,0.829619528942032,2.06564628576306,5.49908307699157,NA,4.20956993103027,8.55414305406645,1.84111107563443,125.147678981072,0.280685245990753,0.668065965175629,0.947933495044708,0.913023710250854,0.331788569688797,0.931504726409912,5.44849873,7.25,44.137,55.863
"Slovakia",2004,20.7,79.3,68.9,10.4,0.35,1.25,34757.7,6545.1,19119.6,12555.9,4303.5,765.9,0.5,-2.3,41.7,79.49,4460,6.6,6.56,17464.1,92.864,74.2,8.2,7.2,5371875,19028.9,4970,17380.5,7159.8,18.6,0.1,0.74936987360753,7.07465107851263,5.27888071780144,27.1,4.10157012939453,7.54850088183423,1.6520060170675,139.650377296647,0.337021231651306,0.817942023277283,0.593536019325256,1.08342254161835,0.464085936546326,0.947524964809418,6.37190437,6.91,44.287,55.713
"Slovakia",2005,20,80,68.7,11.4,0.35,1.27,39403.4,7282.7,21288.7,14309.5,5017.1,584.3,0.49,-2.9,34.7,81.71,5276,6.66,7.53,43417.1,86.998,74.1,8.7,7.3,5372685,24015.6,4473.8,21254.7,8465.7,16.3,0.2,0.752754989165974,6.24675700175644,6.62346125850533,29.3,3.75995993614197,2.70908494588384,1.67909052359894,147.727895586359,0.451420694589615,0.877272307872772,0.898072719573975,1.12677228450775,0.490570604801178,0.89995676279068,6.58870029,6.79,44.437,55.563
"Slovakia",2006,18.9,81.1,69.2,11.9,0.38,1.25,45602,8559.1,24592.3,16308.9,5207.4,692.4,0.47,-3.6,31.4,85.19,5589,6.64,6.37,43442.1,88.496,74.5,9.3,7.2,5372928,31521.1,5525.9,26584.4,11441.5,13.4,0.2,0.640189917987906,8.05659335755308,8.49317674533845,25.8,3.70770001411438,4.48333120449611,1.59399802258371,164.626286507128,0.375256955623627,0.828100264072418,0.784178674221039,1.08478224277496,0.488393604755402,0.93112325668335,6.85076714,6.73,44.588,55.412
"Slovakia",2007,18.4,81.6,69.7,11.9,0.42,1.27,56339.3,9658,30051.3,19844.3,6390,815.2,0.45,-2.1,30.3,86.8,8624,7.6,6.4,43452.3,91.333,74.6,10,7.1,5373180,40342.5,6633.7,32493.1,14239.5,11.1,0.4,0.640140740590119,5.84334734246993,10.8320288129653,24.7,3.52321004867554,2.7567237163814,1.47838892400771,166.329552934429,0.296645998954773,0.690660715103149,1.03668713569641,0.974188089370728,0.428628772497177,0.947436213493347,7.17735338,6.78,44.739,55.261
"Slovakia",2008,17.6,82.4,70.1,12.3,0.41,1.34,66098.1,11589.1,36298.1,23339.1,7074.9,1261.7,0.46,-2.5,28.6,90.22,8765,7.25,6.62,43464.8,94.441,74.9,10.8,7,5376064,44717.8,8258.5,37495.3,16654.2,9.5,0.4,0.632327325355842,4.60041224731761,5.574886345113,26,3.52165007591248,4.59817976325028,1.45938505158744,162.070856599542,0.312199145555496,0.849099040031433,1.0821361541748,1.07832753658295,0.527956008911133,0.935453057289124,6.9563446,6.59,44.889,55.111
"Slovakia",2009,16.5,83.5,70.1,13.4,0.38,1.44,64095.5,12814.8,37599.8,24028.5,6846.4,1180.3,0.47,-8.1,36.4,91.05,6346,8.31,6.67,43488.2,97.729,75.3,11.4,8.3,5382401,37099.3,6508.8,30686.8,13029.3,12,0.4,0.617109741830043,1.70144888103606,-5.45553286715979,27.2,4.00641012191772,1.61510464058238,1.51648666734409,136.24069102241,0.265569657087326,0.861253201961517,0.920496821403503,1.04804372787476,0.534014344215393,0.876306593418121,7.94779444,6.54,45.04,54.96
"Slovakia",2010,16.3,83.7,68.7,15.1,0.36,1.43,68764.9,13200,38295.2,24938.7,7180.9,1206.3,0.61,-7.5,40.6,91.69,5272,9.49,6.28,42909.5,97.477,75.6,12.1,8.1,5390410,44704.2,7943.2,35650.5,17224.7,14.4,0.5,0.587513870667369,2.3209380550694,6.71663274983085,27.3,4.0447998046875,0.957018132975143,1.24918295945171,153.454051233399,0.248165294528008,0.781369268894196,1.05331683158875,0.999186158180237,0.563034415245056,0.910946249961853,7.69692326,6.46,45.315,54.685
"Slovakia",2011,15.7,84.3,68,16.4,0.37,1.45,71785.8,13148.4,39015.4,26075.5,8123.9,1340.7,0.65,-4.3,43.2,95.43,4829,8.3,6.98,42946.9,96.538,76.1,12.1,8,5392446,50973.6,9569.3,39575.2,20477.9,13.6,0.4,0.5906161710335,5.43579525391974,2.67145277909515,26.5,3.89836001396179,3.9192859914629,1.06706271874263,167.994175342031,0.229635804891586,0.776584029197693,0.974757313728333,0.999639213085175,0.597754776477814,0.965979039669037,7.33012152,6.05,45.58,54.42
"Slovakia",2012,15,85,68,17,0.38,1.34,73649.3,13125.9,40545.6,26859.2,7916.9,1315.9,0.79,-4.4,51.7,99,5419,7.42,6.63,42948.2,97.091,76.3,12.4,8.1,5404322,55922.2,10974.4,40809.3,22039.4,14,0.4,0.584950712827951,1.8775059075327,1.31880224556281,26.1,3.8590099811554,3.6061026352289,1.07808283795721,176.166477823395,0.0692804977297783,0.781547546386719,1.08840095996857,1.04090666770935,0.485911756753922,0.973016917705536,7.56544065,5.91,45.72,54.28
"Slovakia",2013,14.7,85.3,67.5,17.7,0.39,1.34,74492.8,13465.2,40594,27406.6,8463.1,1564.3,0.82,-2.9,54.7,100.45,5149,6.47,7.07,42942.5,99.704,76.6,12.9,8.4,5410836,58119.2,11488.4,42521,22964.6,14.2,0.3,0.583358422039392,1.01470597343894,0.632740007294188,28.1,4.06895017623901,1.40047368963025,0.978618159746004,181.350683145952,0.0491567775607109,0.725885152816772,1.11951816082001,0.927780389785767,0.463612854480743,0.959550261497498,7.52300453,5.8,45.86,54.14
"Slovakia",2014,15.2,84.8,66.7,18.1,0.39,1.37,76354.5,14017.2,41335.6,28570.4,8872.7,1533.1,0.88,-3.1,53.5,100.35,5357,6.93,6.37,42938,99.586,77,13.3,8.7,5415949,58249.7,11538.4,42898.8,23249.7,13.2,0.7,0.581986899603404,-0.357767206853192,2.69718980707125,26.1,4.21589994430542,-0.0761653295419871,0.984879429017199,178.033496744738,0.122271440923214,0.793949067592621,1.03912115097046,0.885451793670654,0.485101789236069,0.959610283374786,6.90780544,5.79,46,54
"Slovakia",2015,14.6,85.4,66.5,18.9,0.38,1.4,80126,14862.9,42425.7,30380.3,9348.2,1481.1,1.16,-2.7,51.7,100,6997,9.1,6.08,43996,100,76.7,13.7,8.5,5421349,61278.5,12117.4,46466.1,24515.6,11.5,0.7,0.578649195476825,1.7102056496971,5.16718160614154,26.5,4.57843017578125,-0.325219777427673,1.10950186885543,180.188031986802,0.110418356955051,0.737844526767731,0.865759432315826,0.772586047649384,0.466433674097061,0.965451538562775,6.78228903,5.75,46.111,53.889
"Slovakia",2016,14.3,85.7,66,19.7,0.4,1.48,81265.2,15343.1,43921.5,31936.4,9428.1,1379.7,0.79,-2.6,52.3,99.52,7686,9.2,6.75,44007.7,100.454,77.3,13.3,8.5,5426252,64005.3,11950,46390.9,27208.9,9.7,1.4,0.57446185428313,5.27263149273794,1.94395086102337,25.2,3.90078997612,-0.520010196278266,1.11609893716249,184.033445461284,0.152693763375282,0.794448375701904,0.708230555057526,0.876968383789063,0.597371816635132,0.961433291435242,7.11356306,5.78,46.194,53.806
"Slovakia",2017,14.8,85.2,64.5,20.7,0.39,1.52,84669.9,16000.1,46625.4,34435.2,10183.6,1484.9,0.88,-1,51.5,100.9,7188,8.07,6.72,44013.9,101.488,77.3,13.7,8.5,5435343,67834.4,12664.9,48691.3,30038.8,8.1,0.2,0.580925668745291,4.41775584405629,2.93806867784903,23.2,3.93220996856689,1.31194588223228,1.10428883698508,188.059113396374,0.097783237695694,0.666549742221832,0.902730107307434,0.811861515045166,0.512414991855621,0.912065982818604,6.77511358,5.82,46.249,53.751
"Slovakia",2018,14.4,85.6,63.6,22,0.4,1.54,89874.7,16760.7,49698.6,37344.2,10750.2,1524.2,0.84,-1,49.4,103.46,7253,10.27,6.78,44701.7,101.941,77.4,14.2,8.4,5443120,73058.3,13073.9,52104.2,32349.4,6.5,0.2,0.577200261906895,2.12068480983264,4.03038971425349,25,3.95290994644165,2.51403712883812,1.22170097426647,189.804029706115,0.230566427111626,0.581503808498383,0.736512184143066,0.798312306404114,0.47263640165329,0.847073376178741,6.69954538,5.7,46.274,53.726
"Slovakia",2019,14.5,85.5,62.3,23.1,0.39,1.57,94429.7,18493,52363.7,40228.5,11528.6,1591.2,0.82,-1.2,48,106.33,7016,9.84,6.82,44714.58,104.384,77.8,15.1,8.3,5450421,73853,12936.2,53304.9,33178.3,5.8,0.1,0.583599965567602,2.1566313678747,2.51125619776377,23.2,4.27319002151489,2.66456133425431,1.70483154448324,183.493447095806,0.188275024294853,0.549811840057373,0.667275547981262,0.997581124305725,0.499799251556396,0.86135721206665,6.94772625,NA,46.271,53.729
"Slovakia",2020,13.5,86.5,62.6,23.9,0.4,1.59,93444.1,19574.8,52871.1,41003.5,11391,1927.5,0.9,-5.4,58.9,108.47,6775,11.57,6.97,44450.7,115.21,77,17.2,8.8,5457873,64014.5,15465.3,48775.3,29188.2,6.7,NA,0.663638019379705,-1.06969697313766,-3.33549888710313,NA,4.76467990875244,1.93694126694223,1.9226290397744,168.489236601957,0.416197925806046,0.502344250679016,0.633921086788177,0.774733364582062,0.654226005077362,0.879936933517456,7.23213387,NA,46.24,53.76
"Slovakia",2021,13.2,86.8,62.1,24.7,0.39,1.63,100255.7,21180.8,56042.1,43385.1,12218.4,2112.9,0.92,-5.2,61.1,111.53,5733,10.91,7.45,45114.1,117.818,74.6,18,8.5,5459781,75872,16413.8,56941.8,35424.1,6.8,NA,NA,0.818799411102014,4.78914645941862,NA,4.39646053314209,3.14960629921268,1.77217536688217,184.180676332675,0.211424857378006,0.491847693920136,0.617806434631348,0.866957545280457,0.679373204708099,0.904963314533234,NA,NA,46.18,53.82
"Slovakia",2022,12.8,87.2,61.2,26,0.37,NA,109645.2,22616.4,66451.9,46667.4,13669.4,1829.8,0.98,-2,57.8,125.05,NA,5.1,7.72,45106.3,NA,77.2,18.2,NA,5434712,90478.3,18470.4,66257.6,48603.1,6.1,NA,NA,3.50968166250869,1.75044813974212,NA,NA,12.7741463637611,1.75731102032193,204.121468755071,0.213603869080544,0.378621488809586,0.44343426823616,0.850252985954285,0.622537851333618,0.886331796646118,NA,NA,46.091,53.909
"Slovenia",2000,28.5,71.5,58.7,12.9,0.13,1.26,21866.8,4036.8,12085.2,11051.6,3391.2,405.8,1.36,-3.6,25.9,61.98,6185,13.78,9.29,37866,86.406,76.2,12.5,10.8,1987755,NA,NA,NA,NA,6.9,NA,1.40786904940682,0.66930750249216,3.67237154968245,NA,6.13048267364502,8.91174418658769,1.09316627543634,103.947770560229,0.827235400676727,0.674126327037811,0.886789321899414,0.672722458839417,0.967030942440033,1.10754191875458,7.80406952,5.4,49.246,50.754
"Slovenia",2001,27.8,72.2,60.6,11.6,0.14,1.21,23249.1,4377.3,12711.2,11824.6,3541.1,415.9,1.47,-4.5,26.1,67.33,7803,14.85,9.03,35932,88.427,76.4,13.3,10.9,1990094,NA,NA,NA,NA,5.7,NA,1.24832482030828,2.40080742579028,3.21656033452891,NA,5.7568302154541,8.37966587492204,1.30048247372981,104.534076563023,NA,NA,NA,NA,NA,NA,7.87602425,5.16,49.22,50.78
"Slovenia",2002,26.5,73.5,61.2,12.3,0.15,1.21,24972.4,4658.7,13484.2,12529.1,3889.5,446.9,1.44,-2.4,27.4,72.37,9134,15.39,8.06,37359,86.914,76.6,13.3,11.1,1994026,NA,NA,NA,NA,6,NA,1.37402202709979,7.87487714245615,3.50559805692072,NA,5.67286014556885,7.48077770703754,1.38761857556639,103.651280553018,0.773913145065308,0.789837002754211,1.30383324623108,0.851863026618958,0.883090198040009,1.13046002388,8.02119827,5.09,49.143,50.857
"Slovenia",2003,25.5,74.5,60.1,14.4,0.16,1.2,26247.5,4927.6,14185,13072.6,4118.5,515.9,1.25,-2.6,26.8,76.46,9279,13.16,8.2,37228,88.206,76.4,13.7,10.6,1995033,NA,NA,NA,NA,6.5,NA,1.14673041097775,1.80733988688603,2.96026028579455,NA,5.70333003997803,5.54416421752901,1.40379833710615,102.324625859168,0.898586511611938,0.897875249385834,1.18649446964264,0.881739914417267,0.849399566650391,1.12496137619019,8.09883499,4.96,48.918,51.082
"Slovenia",2004,24.4,75.6,59.9,15.7,0.17,1.25,27692,5213.1,14636.4,13848.5,4298.6,492.3,1.37,-1.9,26.9,79.26,10171,14.26,8.7,37271,88.481,77.2,14.4,10.3,1996433,NA,NA,NA,NA,6,0,0.993751291876679,2.21736097143392,4.35919277843995,24.8,5.64425992965698,3.59297594249509,1.43065194465024,111.556541038575,1.01579594612122,0.90135532617569,1.08161342144012,0.844685614109039,0.913738012313843,1.11238861083984,7.93957281,4.8,48.692,51.308
"Slovenia",2005,24,76,59.4,16.7,0.17,1.26,29122.3,5506.5,15258.2,14618.4,4528.6,562.3,1.42,-1.3,26.4,81.19,15041,16.18,9.07,37293,92.84,77.5,15.7,10.2,1997590,NA,NA,NA,NA,6.5,0.1,1.18161059432059,2.68129421328472,3.79797264198646,24.6,5.60408020019531,2.45150132316475,1.4201971624414,120.262617804629,0.902103662490845,0.885157346725464,1.09281122684479,0.88319343328476,0.883541584014893,1.09229040145874,7.99595737,4.83,48.467,51.533
"Slovenia",2006,22.8,77.2,59.4,17.8,0.17,1.31,31476.1,5871.3,15823.3,15653.3,4726.8,639.2,1.54,-1.2,26.1,83.25,20016,17.47,10.12,37346,95.521,78.3,16.2,10.1,2003358,NA,NA,NA,NA,6,0.1,1.07682668963897,1.7527944132381,5.746396900645,24.4,5.59066009521484,2.45792444195865,1.54218221292603,129.788393459099,1.02647280693054,0.954627931118011,1.08572900295258,0.794790148735046,0.899841070175171,1.06961452960968,7.82322693,4.77,48.242,51.758
"Slovenia",2007,22.2,77.8,59.3,18.5,0.19,1.38,35073.5,6121.7,17548.4,17207,5154.7,692.1,1.43,0,22.8,86.42,29193,16.55,10.21,37493,96.796,78.4,16.7,9.6,2010377,NA,NA,NA,NA,4.9,0,1.15917501514172,3.92054973919648,6.98016075450694,24.4,5.11661005020142,3.65749563284099,1.44291454234963,137.127148234266,1.00999546051025,0.888730525970459,1.0986293554306,0.800101041793823,0.945623457431793,1.06297087669373,7.51139164,4.66,48.017,51.983
"Slovenia",2008,21.9,78.1,59.2,19,0.19,1.53,37925.7,6887.4,19048,18953.4,5363.8,790.3,1.63,-1.4,21.8,91.19,30693,16.25,10.46,38145,95.878,79.1,17.3,9.5,2010269,17364,7785.7,19448.7,6499.4,4.4,0,1.16127945899861,1.93752757193227,3.50984151699558,23.7,5.10951995849609,5.64742380573935,1.49291914113746,134.73152161893,0.93939745426178,1.11381042003632,1.14937436580658,0.847147285938263,1.00784969329834,1.0173647403717,7.85466576,4.74,47.791,52.209
"Slovenia",2009,20.8,79.2,59.6,19.6,0.18,1.53,36254.9,7308.2,19599.5,18786.7,4967,912.4,1.81,-5.8,34.5,91.97,30296,14.05,7.79,38146,98.495,79.4,16.7,10.6,2032362,14234.2,6526.9,15102.7,5148.4,5.9,0,1.16227914294881,-0.686151700651444,-7.54843779134178,24.8,5.55496978759766,0.839262246793887,1.58615682467018,113.121871683813,1.05151796340942,1.14303851127625,0.936905801296234,0.913787245750427,1.06890439987183,1.05512344837189,8.54080105,4.6,47.567,52.433
"Slovenia",2010,20.9,79.1,58.9,20.2,0.17,1.57,36363.9,7425.3,20060.4,19018.5,5159.9,927.2,2.05,-5.6,38.3,93.86,15416,12.73,6.84,38106,100.76,79.8,17.5,11,2046976,16409.8,6963,16984.8,6003.3,7.3,0,1.16339777531424,0.662011164638898,1.34374847220215,24.9,5.54546022415161,1.80117022137134,1.60312521178811,127.491480632624,0.917391359806061,1.01478588581085,0.866508841514587,0.75935560464859,1.00198233127594,1.04863810539246,8.56503296,4.57,47.342,52.658
"Slovenia",2011,19.7,80.3,58.8,21.6,0.16,1.56,37058.6,7620.3,20587.3,18921.9,5238.8,625,2.41,-6.6,46.5,95.81,14083,11.42,6.21,38079,103.332,80.1,18,11.2,2050189,18396.8,7635.8,18889.1,6692.7,8.2,0,1.18765778180862,1.69810125010742,0.861327732719303,24.9,5.541259765625,1.8028517194191,1.29217076374929,139.277906278572,0.941719472408295,0.97692596912384,0.969209671020508,0.692796349525452,1.04520750045776,1.05691814422607,8.53639603,4.62,47.117,52.883
